ID,SubVehID,Choice,Gap,RelativeSpeed,TW,Predicted,Predicted_1,Predicted_Class
1447,867,0,16,0,0,2,2,2
1448,870,2,17,0,0,2,2,2
1449,881,0,14,-1,0,0,0,0
1450,883,1,15,-1,0,0,0,0
1451,883,0,16,-1,0,2,2,2
1452,891,0,14,-1,0,0,0,0
1453,891,0,16,0,0,2,2,2
1454,891,0,15,-2,0,0,0,0
1455,892,1,17,-1,0,2,2,2
1456,893,2,14,-1,0,0,0,0
1457,894,0,14,-4,0,0,0,0
1458,899,0,13,-3,0,0,0,0
1459,926,1,14,-2,0,0,0,0
1460,926,0,16,0,0,2,2,2
1461,926,2,16,1,0,2,2,2
1462,941,0,10,-4,0,0,0,0
1463,946,2,13,0,0,0,0,0
1464,947,0,8,-7,0,0,0,0
1465,947,0,9,-2,0,0,0,0
1466,947,0,8,-4,0,0,0,0
1467,947,2,12,1,0,2,2,2
1468,964,2,11,-3,0,0,0,0
1469,964,0,14,-1,0,0,0,0
1470,968,1,15,1,0,2,2,2
1471,968,2,15,0,0,2,2,2
1472,973,2,14,-2,0,0,0,0
1473,973,2,15,0,0,2,2,2
1474,976,0,14,0,0,2,2,2
1475,976,0,14,-1,0,0,0,0
1476,978,0,13,-1,0,0,0,0
1477,978,1,12,-3,0,0,0,0
1478,978,0,13,-2,0,0,0,0
1479,982,0,15,-2,0,0,0,0
1480,986,2,14,-2,0,0,0,0
1481,991,0,14,-3,0,0,0,0
1482,991,0,15,0,0,2,2,2
1483,992,2,15,0,0,2,2,2
1484,992,0,13,-1,0,0,0,0
1485,997,0,13,-2,0,0,0,0
1486,997,2,15,0,0,2,2,2
1487,997,0,14,0,0,2,2,2
1488,997,0,11,-3,0,0,0,0
1489,1003,1,15,-2,0,0,0,0
1490,1018,0,13,-6,0,0,0,0
1491,1024,0,13,-6,0,0,0,0
1492,1025,2,11,-6,0,0,0,0
1493,1032,2,17,0,0,2,2,2
1494,1032,0,15,0,0,2,2,2
1495,1032,0,16,-1,0,2,2,2
1496,1035,2,15,-3,0,0,0,0
1497,1035,0,15,-2,0,0,0,0
1498,1035,2,15,-2,0,0,0,0
1499,1035,1,14,-3,0,0,0,0
1500,1037,0,13,0,0,0,0,0
1501,1042,0,13,-4,0,0,0,0
1502,1042,0,14,-4,0,0,0,0
1503,1042,0,14,-3,0,0,0,0
1504,1046,2,14,-2,0,0,0,0
1505,1046,0,14,-1,0,0,0,0
1506,1046,2,16,0,0,2,2,2
1507,1046,0,14,-1,0,0,0,0
1508,1055,2,15,0,0,2,2,2
1509,1055,0,13,-2,0,0,0,0
1510,1100,1,12,1,0,2,2,2
1511,1101,0,13,-3,0,0,0,0
1512,1115,2,17,0,0,2,2,2
1513,1115,2,17,1,0,2,2,2
1514,1118,1,19,0,0,2,2,2
1515,1118,0,12,-3,0,0,0,0
1516,1118,0,12,-2,0,0,0,0
1517,1122,2,15,0,0,2,2,2
1518,1122,2,15,0,0,2,2,2
1519,1123,2,14,0,0,2,2,2
1520,1125,2,15,0,0,2,2,2
1521,1130,2,15,0,0,2,2,2
1522,1130,1,13,-2,0,0,0,0
1523,1133,0,15,-1,0,0,0,0
1524,1133,2,15,0,0,2,2,2
1525,1154,1,13,-1,0,0,0,0
1526,1163,0,13,-2,0,0,0,0
1527,1167,0,14,-2,0,0,0,0
1528,1172,2,13,-4,0,0,0,0
1529,1176,0,14,-2,0,0,0,0
1530,1190,0,14,-1,0,0,0,0
1531,1190,2,15,0,0,2,2,2
1532,1193,1,15,-1,0,0,0,0
1533,1215,0,9,-14,0,0,0,0
1534,1229,1,12,-7,0,0,0,0
1535,1232,0,13,-3,0,0,0,0
1536,1235,2,17,0,0,2,2,2
1537,1236,0,14,-2,0,0,0,0
1538,1236,2,16,5,0,2,2,2
1539,1236,0,14,-1,0,0,0,0
1540,1239,2,15,-7,0,0,0,0
1541,1241,2,15,0,0,2,2,2
1542,1241,0,14,-2,0,0,0,0
1543,1241,1,14,-1,0,0,0,0
1544,1241,0,15,-1,0,0,0,0
1545,1241,0,13,-1,0,0,0,0
1546,1242,0,14,-3,0,0,0,0
1547,1244,1,17,-1,0,2,2,2
1548,1245,2,13,-1,0,0,0,0
1549,1249,1,15,-2,0,0,0,0
1550,1249,2,16,0,0,2,2,2
1551,1250,0,16,0,0,2,2,2
1552,1250,2,15,-1,0,0,0,0
1553,1251,2,16,0,0,2,2,2
1554,1251,1,17,1,0,2,2,2
1555,1259,2,15,0,0,2,2,2
1556,1276,0,14,-5,0,0,0,0
1557,1276,2,13,0,0,0,0,0
1558,1277,0,12,0,0,0,0,0
1559,1291,0,13,-2,0,0,0,0
1560,1303,0,15,-3,0,0,0,0
1561,1303,0,16,-1,0,2,2,2
1562,1307,0,14,-6,0,0,0,0
1563,1307,0,15,-2,0,0,0,0
1564,1316,2,14,0,0,2,2,2
1565,1324,0,15,-1,0,0,0,0
1566,1324,0,14,-4,0,0,0,0
1567,1324,2,17,2,0,2,2,2
1568,1326,2,14,-3,0,0,0,0
1569,1344,2,18,1,0,2,2,2
1570,1344,1,15,-1,0,0,0,0
1571,1351,0,15,-1,0,0,0,0
1572,1355,0,15,-4,0,0,0,0
1573,1357,2,13,-1,0,0,0,0
1574,1360,0,13,-2,0,0,0,0
1575,1363,2,16,1,0,2,2,2
1576,1364,1,13,-4,0,0,0,0
1577,1364,0,13,-2,0,0,0,0
1578,1364,0,13,-1,0,0,0,0
1579,1364,0,13,-1,0,0,0,0
1580,1371,1,15,0,0,2,2,2
1581,1371,0,15,0,0,2,2,2
1582,1371,2,15,0,0,2,2,2
1583,1373,0,13,-3,0,0,0,0
1584,1374,0,13,-2,0,0,0,0
1585,1374,1,13,-2,0,0,0,0
1586,1377,0,8,-6,0,0,0,0
1587,1381,1,15,0,0,2,2,2
1588,1451,2,11,-1,0,0,0,0
1589,1451,0,11,0,0,0,0,0
1590,1465,0,14,-1,0,0,0,0
1591,1465,1,14,0,0,2,2,2
1592,1465,2,16,0,0,2,2,2
1593,1479,0,9,-8,0,0,0,0
1594,1482,2,14,-4,0,0,0,0
1595,1483,0,13,-3,0,0,0,0
1596,1483,0,13,-1,0,0,0,0
1597,1483,1,13,-4,0,0,0,0
1598,1484,0,15,-4,0,0,0,0
1599,1510,0,15,-1,0,0,0,0
1600,1514,2,15,-2,0,0,0,0
1601,1518,0,14,-2,0,0,0,0
1602,1526,1,15,0,0,2,2,2
1603,1526,1,14,-1,0,0,0,0
1604,1535,2,12,-2,0,0,0,0
1605,1551,0,11,-3,0,0,0,0
1606,1597,2,15,-2,0,0,0,0
1607,1597,0,15,-1,0,0,0,0
1608,1597,2,16,-1,0,2,2,2
1609,1598,1,15,-2,0,0,0,0
1610,1598,2,17,0,0,2,2,2
1611,1598,0,15,-1,0,0,0,0
1612,1603,0,15,0,0,2,2,2
1613,1604,1,16,-1,0,2,2,2
1614,1604,0,15,-2,0,0,0,0
1615,1604,1,17,0,0,2,2,2
1616,1604,2,17,0,0,2,2,2
1617,1605,2,17,0,0,2,2,2
1618,1612,2,17,0,0,2,2,2
1619,1618,2,16,0,0,2,2,2
1620,1620,0,14,-2,0,0,0,0
1621,1634,0,16,0,0,2,2,2
1622,1634,1,16,-2,0,0,0,0
1623,1636,0,14,-3,0,0,0,0
1624,1640,2,16,-2,0,0,0,0
1625,1640,2,17,0,0,2,2,2
1626,1640,2,17,0,0,2,2,2
1627,1640,0,16,0,0,2,2,2
1628,1643,0,15,-3,0,0,0,0
1629,1644,2,16,0,0,2,2,2
1630,1645,1,15,-2,0,0,0,0
1631,1645,1,14,-3,0,0,0,0
1632,1646,2,15,-3,0,0,0,0
1633,1652,1,16,-3,0,0,0,0
1634,1659,0,13,-1,0,0,0,0
1635,1661,0,15,0,0,2,2,2
1636,1661,2,14,0,0,2,2,2
1637,1661,0,14,-1,0,0,0,0
1638,1664,0,13,-2,0,0,0,0
1639,1664,1,12,-2,0,0,0,0
1640,1672,1,15,1,0,2,2,2
1641,1675,2,15,0,0,2,2,2
1642,1675,0,14,-1,0,0,0,0
1643,1675,2,14,1,0,2,2,2
1644,1694,2,17,0,0,2,2,2
1645,1694,0,17,0,0,2,2,2
1646,1703,2,16,0,0,2,2,2
1647,1703,0,16,-1,0,2,2,2
1648,1723,0,17,1,0,2,2,2
1649,1723,0,16,-1,0,2,2,2
1650,1724,0,13,-3,0,0,0,0
1651,1724,1,14,-2,0,0,0,0
1652,1724,2,16,0,0,2,2,2
1653,1728,1,16,0,0,2,2,2
1654,1729,0,14,-1,0,0,0,0
1655,1736,0,12,-4,0,0,0,0
1656,1740,0,15,0,0,2,2,2
1657,1746,1,16,0,0,2,2,2
1658,1746,2,16,0,0,2,2,2
1659,1750,0,13,-4,0,0,0,0
1660,1758,0,5,0,0,0,0,0
1661,1785,0,13,-1,0,0,0,0
1662,1791,0,15,0,0,2,2,2
1663,1816,0,12,-4,0,0,0,0
1664,1816,2,12,-4,0,0,0,0
1665,1822,0,11,-4,0,0,0,0
1666,1823,2,15,1,0,2,2,2
1667,1830,0,9,-5,0,0,0,0
1668,1831,2,15,3,0,2,2,2
1669,1863,1,13,0,0,0,0,0
1670,1876,0,14,-1,0,0,0,0
1671,1881,0,14,-2,0,0,0,0
1672,1882,2,15,0,0,2,2,2
1673,1882,0,15,-2,0,0,0,0
1674,1889,0,15,-1,0,0,0,0
1675,1902,1,15,0,0,2,2,2
1676,1904,2,14,-1,0,0,0,0
1677,1916,2,13,1,0,2,2,2
1678,1916,2,14,0,0,2,2,2
1679,1917,0,12,-1,0,0,0,0
1680,1918,0,14,0,0,2,2,2
1681,1918,2,14,2,0,2,2,2
1682,1926,0,14,0,0,2,2,2
1683,1935,2,14,0,0,2,2,2
1684,1940,0,13,-1,0,0,0,0
1685,1940,0,13,-2,0,0,0,0
1686,1996,0,13,-2,0,0,0,0
1687,2008,1,14,-4,0,0,0,0
1688,2046,2,13,0,0,0,0,0
1689,2065,0,14,-1,0,0,0,0
1690,2065,1,15,-1,0,0,0,0
1691,2077,0,13,0,0,0,0,0
1692,2086,0,13,0,0,0,0,0
1693,2097,2,14,0,0,2,2,2
1694,2105,0,12,-1,0,0,0,0
1695,2108,0,10,-2,0,0,0,0
1696,2123,2,12,-2,0,0,0,0
1697,2123,1,13,-2,0,0,0,0
1698,2146,0,16,-1,0,2,2,2
1699,2146,2,16,0,0,2,2,2
1700,2147,0,13,-1,0,0,0,0
1701,2172,0,13,-1,0,0,0,0
1702,2181,1,11,-8,0,0,0,0
1703,2197,0,15,-1,0,0,0,0
1704,2236,0,13,0,0,0,0,0
1705,2240,0,12,-4,0,0,0,0
1706,2240,0,12,-2,0,0,0,0
1707,2286,2,15,0,0,2,2,2
1708,2297,2,15,0,0,2,2,2
1709,2297,0,15,-1,0,0,0,0
1710,2314,0,15,-1,0,0,0,0
1711,2314,2,16,0,0,2,2,2
1712,2319,0,15,0,0,2,2,2
1713,2319,0,13,-3,0,0,0,0
1714,2325,0,13,0,0,0,0,0
1715,2325,0,13,0,0,0,0,0
1716,2326,0,15,-3,0,0,0,0
1717,2330,2,16,0,0,2,2,2
1718,2338,2,15,0,0,2,2,2
1719,2338,0,14,0,0,2,2,2
1720,2338,2,13,-3,0,0,0,0
1721,2358,0,11,-2,0,0,0,0
1722,2358,2,15,0,0,2,2,2
1723,2358,2,15,0,0,2,2,2
1724,2385,0,14,-1,0,0,0,0
1725,2385,0,15,0,0,2,2,2
1726,2385,0,17,1,0,2,2,2
1727,2424,0,15,0,0,2,2,2
1728,2430,2,9,-7,0,0,0,0
1729,2434,2,12,-1,0,0,0,0
1730,2438,1,12,-2,0,0,0,0
1731,2438,0,13,0,0,0,0,0
1732,2446,2,15,0,0,2,2,2
1733,2449,0,13,-2,0,0,0,0
1734,2454,1,15,0,0,2,2,2
1735,2464,0,14,-1,0,0,0,0
1736,2469,2,15,0,0,2,2,2
1737,2475,2,15,0,0,2,2,2
1738,2479,2,14,0,0,2,2,2
1739,2479,0,14,-1,0,0,0,0
1740,2479,0,16,-1,0,2,2,2
1741,2483,2,16,0,0,2,2,2
1742,2483,0,14,-3,0,0,0,0
1743,2484,0,13,-1,0,0,0,0
1744,2488,2,14,-3,0,0,0,0
1745,2488,0,15,0,0,2,2,2
1746,2488,2,15,0,0,2,2,2
1747,2489,0,15,0,0,2,2,2
1748,2489,2,16,0,0,2,2,2
1749,2489,0,15,0,0,2,2,2
1750,2490,1,16,0,0,2,2,2
1751,2508,2,19,1,0,2,2,2
1752,2533,1,15,0,0,2,2,2
1753,2533,2,13,-1,0,0,0,0
1754,2533,0,13,-1,0,0,0,0
1755,2548,0,13,-3,0,0,0,0
1756,2559,1,13,-5,0,0,0,0
1757,2580,0,15,0,0,2,2,2
1758,2588,0,12,-4,0,0,0,0
1759,2597,0,11,-1,0,0,0,0
1760,2597,0,12,1,0,2,2,2
1761,2599,0,11,-1,0,0,0,0
1762,2599,0,12,-1,0,0,0,0
1763,2601,2,16,1,0,2,2,2
1764,2601,0,13,-1,0,0,0,0
1765,2606,1,11,0,0,0,0,0
1766,2606,0,12,-2,0,0,0,0
1767,2606,0,13,-1,0,0,0,0
1768,2608,2,12,-4,0,0,0,0
1769,2608,0,12,-3,0,0,0,0
1770,2609,0,14,-5,0,0,0,0
1771,2610,2,18,0,0,2,2,2
1772,2610,1,17,0,0,2,2,2
1773,2611,0,12,-1,0,0,0,0
1774,2613,1,16,0,0,2,2,2
1775,2613,0,14,-3,0,0,0,0
1776,2619,2,14,0,0,2,2,2
1777,2619,0,13,-1,0,0,0,0
1778,2619,0,13,-1,0,0,0,0
1779,2619,0,12,-2,0,0,0,0
1780,2621,2,15,-3,0,0,0,0
1781,2624,0,14,0,0,2,2,2
1782,2633,0,14,-2,0,0,0,0
1783,2647,1,11,-4,0,0,0,0
1784,2648,2,15,-1,0,0,0,0
1785,2650,0,12,-1,0,0,0,0
1786,2653,1,10,-5,0,0,0,0
1787,2677,0,15,-3,0,0,0,0
1788,2677,2,17,0,0,2,2,2
1789,2677,2,17,3,0,2,2,2
1790,2685,0,14,0,0,2,2,2
1791,2685,2,14,0,0,2,2,2
1792,2689,2,12,-2,0,0,0,0
1793,2689,2,13,-1,0,0,0,0
1794,2689,2,14,0,0,2,2,2
1795,2702,0,11,-2,0,0,0,0
1796,2709,0,15,0,0,2,2,2
1797,2711,0,14,-1,0,0,0,0
1798,2719,0,13,-5,0,0,0,0
1799,2719,0,16,-2,0,0,0,0
1800,2721,0,14,-1,0,0,0,0
1801,2727,1,14,-1,0,0,0,0
1802,2727,0,13,-2,0,0,0,0
1803,2730,2,15,1,0,2,2,2
1804,2730,2,14,-1,0,0,0,0
1805,2755,0,11,-3,0,0,0,0
1806,2757,0,10,-3,0,0,0,0
1807,2758,2,15,0,0,2,2,2
1808,2759,2,11,-2,0,0,0,0
1809,2759,0,12,0,0,0,0,0
1810,2761,0,16,0,0,2,2,2
1811,2763,1,14,-2,0,0,0,0
1812,2765,0,11,-4,0,0,0,0
1813,2765,2,13,-1,0,0,0,0
1814,2765,0,10,-2,0,0,0,0
1815,2781,2,13,0,0,0,0,0
1816,2784,2,10,-3,0,0,0,0
1817,2784,0,12,0,0,0,0,0
1818,2784,2,15,3,0,2,2,2
1819,2805,1,11,-4,0,0,0,0
1820,2805,0,15,0,0,2,2,2
1821,2807,0,13,-1,0,0,0,0
1822,2807,1,12,-1,0,0,0,0
1823,2811,0,14,0,0,2,2,2
1824,2811,0,14,-1,0,0,0,0
1825,2814,0,14,-3,0,0,0,0
1826,2814,0,14,-2,0,0,0,0
1827,2815,0,14,0,0,2,2,2
1828,2816,2,16,1,0,2,2,2
1829,2816,2,16,1,0,2,2,2
1830,2816,0,15,0,0,2,2,2
1831,2817,0,13,-4,0,0,0,0
1832,2817,2,14,-2,0,0,0,0
1833,2820,2,15,0,0,2,2,2
1834,2820,2,16,0,0,2,2,2
1835,2820,2,17,1,0,2,2,2
1836,2821,0,15,0,0,2,2,2
1837,2823,1,14,-1,0,0,0,0
1838,2823,0,16,1,0,2,2,2
1839,2830,0,13,-5,0,0,0,0
1840,2830,2,12,-4,0,0,0,0
1841,2836,0,10,-5,0,0,0,0
1842,2836,0,13,-2,0,0,0,0
1843,2843,2,14,-2,0,0,0,0
1844,2843,0,14,-2,0,0,0,0
1845,2859,0,15,-1,0,0,0,0
1846,2861,1,12,-4,0,0,0,0
1847,2861,0,12,-2,0,0,0,0
1848,2871,2,14,0,0,2,2,2
1849,2873,1,13,0,0,0,0,0
1850,2873,0,13,-1,0,0,0,0
1851,2873,0,13,0,0,0,0,0
1852,2878,0,14,0,0,2,2,2
1853,2885,0,13,-5,0,0,0,0
1854,2896,0,14,-2,0,0,0,0
1855,2896,1,14,-1,0,0,0,0
1856,2898,2,15,0,0,2,2,2
1857,2898,2,15,0,0,2,2,2
1858,2915,2,15,-1,0,0,0,0
1859,2916,0,11,-3,0,0,0,0
1860,2917,0,10,-3,0,0,0,0
1861,2917,2,13,0,0,0,0,0
1862,2918,1,11,0,0,0,0,0
1863,2918,0,10,-2,0,0,0,0
1864,2924,2,15,-1,0,0,0,0
1865,2939,0,14,-6,0,0,0,0
1866,2940,0,12,0,0,0,0,0
1867,2946,1,13,-2,0,0,0,0
1868,2947,2,14,-2,0,0,0,0
1869,2961,0,12,-3,0,0,0,0
1870,2961,1,14,0,0,2,2,2
1871,2964,0,10,-4,0,0,0,0
1872,2964,2,15,0,0,2,2,2
1873,13,0,12,0,1,0,0,0
1874,79,0,10,-6,1,0,0,0
1875,79,2,16,8,1,2,2,2
1876,82,0,15,2,1,2,2,2
1877,95,1,13,-2,1,0,0,0
1878,111,0,13,0,1,0,0,0
1879,125,0,12,-1,1,0,0,0
1880,125,0,14,0,1,0,0,0
1881,133,0,13,-4,1,0,0,0
1882,133,0,14,1,1,2,2,2
1883,133,2,13,3,1,2,2,2
1884,133,1,15,1,1,2,2,2
1885,133,0,15,0,1,0,0,0
1886,133,0,14,-1,1,0,0,0
1887,133,2,15,3,1,2,2,2
1888,133,0,15,3,1,2,2,2
1889,139,0,12,0,1,0,0,0
1890,184,0,11,0,1,0,0,0
1891,204,1,13,-2,1,0,0,0
1892,204,0,15,3,1,2,2,2
1893,223,0,11,-1,1,0,0,0
1894,231,0,14,0,1,0,0,0
1895,240,1,13,1,1,0,0,0
1896,240,2,13,2,1,2,2,2
1897,240,0,13,0,1,0,0,0
1898,245,2,12,1,1,0,0,0
1899,245,2,11,1,1,0,0,0
1900,256,0,14,0,1,0,0,0
1901,260,0,12,0,1,0,0,0
1902,260,2,12,0,1,0,0,0
1903,260,2,10,2,1,0,0,0
1904,266,0,13,-2,1,0,0,0
1905,266,0,13,-1,1,0,0,0
1906,278,0,8,-8,1,0,0,0
1907,278,0,6,-9,1,0,0,0
1908,281,0,12,-5,1,0,0,0
1909,281,1,14,-2,1,0,0,0
1910,281,0,11,-3,1,0,0,0
1911,304,2,14,2,1,2,2,2
1912,304,2,14,-4,1,0,0,0
1913,304,0,14,-4,1,0,0,0
1914,310,0,15,0,1,0,0,0
1915,310,0,15,0,1,0,0,0
1916,310,2,16,0,1,2,2,2
1917,310,0,13,-2,1,0,0,0
1918,310,2,15,1,1,2,2,2
1919,317,2,13,0,1,0,0,0
1920,320,0,17,0,1,2,2,2
1921,320,2,15,2,1,2,2,2
1922,320,0,15,0,1,0,0,0
1923,398,0,12,-3,1,0,0,0
1924,457,0,12,0,1,0,0,0
1925,472,2,16,3,1,2,2,2
1926,488,2,14,0,1,0,0,0
1927,496,2,16,1,1,2,2,2
1928,505,1,12,2,1,2,2,2
1929,505,2,16,1,1,2,2,2
1930,522,0,14,0,1,0,0,0
1931,522,0,14,0,1,0,0,0
1932,531,0,10,-2,1,0,0,0
1933,531,0,11,-2,1,0,0,0
1934,605,0,12,-5,1,0,0,0
1935,605,0,13,-2,1,0,0,0
1936,646,0,13,-1,1,0,0,0
1937,646,2,17,2,1,2,2,2
1938,651,2,12,2,1,2,2,2
1939,652,1,14,-1,1,0,0,0
1940,652,0,10,-2,1,0,0,0
1941,652,2,14,0,1,0,0,0
1942,652,0,14,0,1,0,0,0
1943,660,0,11,-2,1,0,0,0
1944,663,0,13,-2,1,0,0,0
1945,663,0,14,0,1,0,0,0
1946,663,0,13,-2,1,0,0,0
1947,663,0,12,-2,1,0,0,0
1948,690,2,15,-2,1,0,0,0
1949,690,2,15,0,1,0,0,0
1950,690,1,17,3,1,2,2,2
1951,692,2,17,0,1,2,2,2
1952,692,0,15,-1,1,0,0,0
1953,692,2,16,0,1,2,2,2
1954,699,1,15,-1,1,0,0,0
1955,709,2,17,2,1,2,2,2
1956,709,2,14,0,1,0,0,0
1957,709,0,16,0,1,2,2,2
1958,713,2,15,-2,1,0,0,0
1959,737,2,17,2,1,2,2,2
1960,737,0,18,2,1,2,2,2
1961,756,1,15,-2,1,0,0,0
1962,773,0,14,-3,1,0,0,0
1963,780,2,16,3,1,2,2,2
1964,780,0,14,0,1,0,0,0
1965,780,2,14,7,1,2,2,2
1966,783,2,16,0,1,2,2,2
1967,783,2,15,3,1,2,2,2
1968,783,2,17,2,1,2,2,2
1969,783,0,15,0,1,0,0,0
1970,788,2,16,3,1,2,2,2
1971,788,2,16,4,1,2,2,2
1972,815,1,12,-4,1,0,0,0
1973,815,0,10,-1,1,0,0,0
1974,818,0,13,-1,1,0,0,0
1975,820,0,13,0,1,0,0,0
1976,827,0,14,-4,1,0,0,0
1977,827,0,13,-5,1,0,0,0
1978,841,0,14,1,1,2,2,2
1979,852,2,17,1,1,2,2,2
1980,852,2,16,1,1,2,2,2
1981,854,2,15,0,1,0,0,0
1982,854,0,14,0,1,0,0,0
1983,867,2,14,1,1,2,2,2
1984,870,2,14,-3,1,0,0,0
1985,870,0,13,-5,1,0,0,0
1986,870,0,10,-6,1,0,0,0
1987,870,2,17,1,1,2,2,2
1988,891,2,16,0,1,2,2,2
1989,891,0,14,-4,1,0,0,0
1990,891,0,15,-1,1,0,0,0
1991,891,2,16,0,1,2,2,2
1992,891,0,15,-2,1,0,0,0
1993,892,2,17,0,1,2,2,2
1994,894,1,17,4,1,2,2,2
1995,900,0,13,0,1,0,0,0
1996,914,2,12,-5,1,0,0,0
1997,918,0,12,-3,1,0,0,0
1998,918,2,16,2,1,2,2,2
1999,918,2,14,4,1,2,2,2
2000,927,0,11,1,1,0,0,0
2001,927,2,12,2,1,2,2,2
2002,936,0,13,-1,1,0,0,0
2003,939,0,12,-1,1,0,0,0
2004,954,0,12,-4,1,0,0,0
2005,954,1,12,-1,1,0,0,0
2006,954,0,12,0,1,0,0,0
2007,969,0,13,-2,1,0,0,0
2008,969,2,13,0,1,0,0,0
2009,969,0,13,-2,1,0,0,0
2010,969,0,11,-1,1,0,0,0
2011,969,2,13,0,1,0,0,0
2012,982,0,13,-2,1,0,0,0
2013,982,2,15,0,1,0,0,0
2014,986,2,14,3,1,2,2,2
2015,1019,0,16,0,1,2,2,2
2016,1019,1,15,0,1,0,0,0
2017,1031,1,15,-1,1,0,0,0
2018,1034,2,14,0,1,0,0,0
2019,1034,0,12,-1,1,0,0,0
2020,1034,0,12,-1,1,0,0,0
2021,1034,2,14,0,1,0,0,0
2022,1035,0,15,0,1,0,0,0
2023,1045,0,10,-2,1,0,0,0
2024,1045,1,13,2,1,2,2,2
2025,1054,0,14,-1,1,0,0,0
2026,1059,2,12,-1,1,0,0,0
2027,1059,0,12,-1,1,0,0,0
2028,1069,2,11,2,1,0,0,0
2029,1069,0,13,0,1,0,0,0
2030,1071,2,13,2,1,2,2,2
2031,1071,2,13,1,1,0,0,0
2032,1091,2,11,-2,1,0,0,0
2033,1091,2,12,0,1,0,0,0
2034,1091,0,12,0,1,0,0,0
2035,1091,0,11,0,1,0,0,0
2036,1101,0,14,0,1,0,0,0
2037,1101,0,13,0,1,0,0,0
2038,1101,2,14,3,1,2,2,2
2039,1115,0,16,-8,1,0,0,0
2040,1115,1,15,0,1,0,0,0
2041,1115,0,14,0,1,0,0,0
2042,1115,1,15,1,1,2,2,2
2043,1115,2,15,8,1,2,2,2
2044,1118,0,14,6,1,2,2,2
2045,1138,0,16,-2,1,0,0,0
2046,1149,0,15,0,1,0,0,0
2047,1151,0,14,0,1,0,0,0
2048,1151,0,13,-1,1,0,0,0
2049,1151,0,14,0,1,0,0,0
2050,1151,0,13,1,1,0,0,0
2051,1151,2,13,1,1,0,0,0
2052,1163,0,12,0,1,0,0,0
2053,1171,1,10,-5,1,0,0,0
2054,1171,0,14,0,1,0,0,0
2055,1171,0,12,0,1,0,0,0
2056,1171,2,10,0,1,0,0,0
2057,1172,2,14,3,1,2,2,2
2058,1186,0,14,-2,1,0,0,0
2059,1186,2,14,0,1,0,0,0
2060,1193,1,16,1,1,2,2,2
2061,1193,2,15,1,1,2,2,2
2062,1225,0,12,-1,1,0,0,0
2063,1228,0,13,-2,1,0,0,0
2064,1229,0,11,-5,1,0,0,0
2065,1229,1,11,-4,1,0,0,0
2066,1229,0,9,-4,1,0,0,0
2067,1235,0,14,-2,1,0,0,0
2068,1242,2,16,-3,1,0,0,0
2069,1244,0,15,0,1,0,0,0
2070,1244,2,17,2,1,2,2,2
2071,1249,1,16,0,1,2,2,2
2072,1250,0,16,0,1,2,2,2
2073,1250,0,13,-3,1,0,0,0
2074,1250,0,14,3,1,2,2,2
2075,1292,0,13,-1,1,0,0,0
2076,1292,0,14,0,1,0,0,0
2077,1301,0,14,-1,1,0,0,0
2078,1301,2,12,0,1,0,0,0
2079,1301,0,13,-1,1,0,0,0
2080,1301,1,12,0,1,0,0,0
2081,1303,2,16,2,1,2,2,2
2082,1308,1,17,0,1,2,2,2
2083,1308,0,15,-2,1,0,0,0
2084,1308,2,15,2,1,2,2,2
2085,1316,2,16,2,1,2,2,2
2086,1316,2,17,2,1,2,2,2
2087,1326,1,16,0,1,2,2,2
2088,1326,2,16,0,1,2,2,2
2089,1357,0,14,0,1,0,0,0
2090,1363,0,15,0,1,0,0,0
2091,1363,2,15,2,1,2,2,2
2092,1363,0,16,3,1,2,2,2
2093,1381,2,14,1,1,2,2,2
2094,1395,2,14,0,1,0,0,0
2095,1398,0,11,-2,1,0,0,0
2096,1398,0,12,-1,1,0,0,0
2097,1476,0,13,0,1,0,0,0
2098,1476,2,14,0,1,0,0,0
2099,1476,2,13,2,1,2,2,2
2100,1478,0,16,0,1,2,2,2
2101,1478,1,15,-1,1,0,0,0
2102,1478,2,18,6,1,2,2,2
2103,1482,2,13,0,1,0,0,0
2104,1489,1,15,-1,1,0,0,0
2105,1489,0,16,-3,1,0,0,0
2106,1489,2,15,2,1,2,2,2
2107,1489,1,11,-4,1,0,0,0
2108,1492,2,15,-1,1,0,0,0
2109,1492,2,15,5,1,2,2,2
2110,1499,0,15,1,1,2,2,2
2111,1521,0,16,0,1,2,2,2
2112,1529,0,14,-1,1,0,0,0
2113,1559,0,13,-2,1,0,0,0
2114,1559,2,13,1,1,0,0,0
2115,1571,1,12,-2,1,0,0,0
2116,1571,2,11,-2,1,0,0,0
2117,1597,0,15,0,1,0,0,0
2118,1603,2,17,0,1,2,2,2
2119,1605,1,15,-2,1,0,0,0
2120,1605,1,17,4,1,2,2,2
2121,1610,0,18,0,1,2,2,2
2122,1610,2,19,0,1,2,2,2
2123,1633,2,16,0,1,2,2,2
2124,1633,2,16,0,1,2,2,2
2125,1636,0,14,0,1,0,0,0
2126,1636,1,14,0,1,0,0,0
2127,1636,0,14,-1,1,0,0,0
2128,1664,0,15,3,1,2,2,2
2129,1664,2,15,2,1,2,2,2
2130,1669,0,15,0,1,0,0,0
2131,1672,2,14,0,1,0,0,0
2132,1675,0,14,0,1,0,0,0
2133,1680,2,15,0,1,0,0,0
2134,1686,0,13,-1,1,0,0,0
2135,1686,0,13,-1,1,0,0,0
